"","Tree_ID","species","latin_name","common_name","stem_count","stemlocx_m","stemlocy_m","DBH_QSM_sd_m","VerticalCrownProjectedArea_pts_m2","Vol_QSM_sd_m3","Vol_QSM_D0_25mm_sd_m3","Vol_QSM_D25_50mm_sd_m3","Vol_QSM_D50_75mm_sd_m3","Vol_QSM_D75_100mm_sd_m3","Vol_QSM_D100_200mm_sd_m3","Vol_QSM_D200_500mm_sd_m3","Dead","QSM_iteration","height_m","tot_volume_m3","tot_length_m","zeroWeightCyl_count","DBH_QSM_m","Vol_QSM_D0_25mm_m3","Vol_QSM_D25_50mm_m3","Vol_QSM_D50_75mm_m3","Vol_QSM_D75_100mm_m3","Vol_QSM_D100_200mm_m3","Vol_QSM_D200mm_m3","A_w","alpha_w","M_w","mu_w","A_l","alpha_l","M_l","mu_l","root_A","root_alpha","root_M","root_mu","n_leaves","n_innerN","B1I","B2I","CherryI","Coll_likeI_ln","maxDepth","maxWidth","modMaxDiffW","IbasedI_meanP","IbasedI_meanW","SackinI","sshapeI","totPathL","totalCophI","VarLDI","AvgLDI","AvgVertD","totIntPathL","maxWoMaxD","rQuartetI_4rt","Coll_likeI_e_sqrt","resolution_n"
"331","2312","CRATMO","Crataegus monogyna","Common hawthorn",1,69.8177653966166,172.72503654222,0.00224006448319884,19.58892109967,0.0172999678869323,0.00184165909459598,0.0140756395955909,0.0103625927211098,0.00493454943359599,0.00355095424926686,0,"N",4,10.8539722370929,0.360203610868898,608.598613325988,0,0.110071229239156,0.0521116014020375,0.213223626009119,0.0511255376892697,0.0196002460106312,0.0241425997578406,0,0.415514464290781,0.397927500611605,0.35495826003995,0.350444963567211,0.380308303251825,0.359904694945179,0.307803585890941,0.302478935609271,0.314116487766748,0.314116487766748,0.308976310184379,0.308976310184379,1111,822,422.813727708169,2.28437426913224,514,64635.3977437816,52,84,17,0.7222251607172,0.733281901497879,33644,1903.13578501457,57576,9668263,122.530382291154,30.2826282628263,29.7858251422659,23932,1.61538461538462,431.579246550136,581.922117711178,0.740540540540541
"332","2316","Unknown","Unknown","Unknown",1,37.4386419304188,104.223539897647,0.00364142829120662,0.0808397199099987,0.000857904423581088,3.15258620921192e-05,0.00014763575449488,0.000385767664798189,0.000913756025915988,0.000757127971425488,0,"Y",6,3.3214975444341,0.0264733997072228,3.88175887923069,0,0.101531427326392,2.19253656921316e-05,0.000353839594694137,0,0.0110698821969711,0.0150277525498654,0,0.0882392640937625,0.0882392640937625,0.0875742088929715,0.0875742088929756,0.0890185595787222,0.0889687880394737,0.0816979916999761,0.0816975893268608,0.226610280061564,0.226610280061564,0.224675763710574,0.224675763710574,2,1,0,1,1,0,1,2,1,NA,NA,2,0,2,0,0,1,0.666666666666667,0,2,0,0,1
"333","2317","FRAXEX","Fraxinus excelsior","European/Common ash",1,138.86438048029,139.680398088153,0.00119721899973786,14.22604102065,0.0138279105837112,0.00135642802147709,0.0125887196769152,0.00295039704583519,0.00222601180285121,0.000720207980636382,0,"N",6,15.3236492910591,0.244622399835981,283.39140496931,0,0.109867675851864,0.0240725897760218,0.118031471958872,0.0172663786828581,0.0480506666896269,0.0372012927286021,0,0.298738745429145,0.291898160835028,0.270010286051294,0.26820437612928,0.328992824384266,0.319073646786916,0.276464134655369,0.274323432217295,0.121646653177408,0.121646653177408,0.121346855747122,0.121346855747122,462,319,165.78081461761,2.89698534838587,248,14195.0762421529,28,65,12,0.744926578558866,0.789879320399378,8193,691.348935016168,13378,1035847,30.0438381964356,17.7337662337662,17.1293213828425,5185,2.32142857142857,170.376743232684,314.838361980248,0.691973969631236
"334","2323","ACERPS","Acer pseudoplatanus","Sycamore",1,128.070058549441,194.790993876237,0.00253291663239568,4.48190794449999,0.00331744546970172,0.000965019690556437,0.0027814815371332,0.0012563080517545,0.00145298546913014,0,0,"N",8,11.548239225448,0.0624446737624354,100.963852611177,0,0.0837489674523472,0.00974524864447926,0.0250665309276951,0.0168810244760026,0.0107518697142584,0,0,0.24488298496,0.241171787871042,0.225124900832506,0.22420288508471,0.309420430629831,0.300416687229709,0.260152724483626,0.258016842291308,0.0604576863401206,0.0604576863401206,0.0604208629347918,0.0604208629347918,160,117,55.1545296063249,2.77311244818701,80,3579.39905184206,25,25,6,0.70312710206631,0.729093645216325,2248,283.796631271146,3667,88516,20.8225,14.05,13.2382671480144,1419,1,63.9045642707457,143.548072930596,0.735849056603774
"335","2345a","CRATMO","Crataegus monogyna","Common hawthorn",2,64.3458046727203,182.424175955409,0.0049620784175809,14.804700479345,0.0208019764018283,0.00264860656935778,0.01327373927189,0.00596025794700826,0.00433874343383328,0.0120949224604966,0.0121612101490436,"N",0,9.32690804258531,0.309292927839959,388.827777154274,0,0.161892379448524,0.0345840985209123,0.121612601281628,0.0357567153556517,0.00655477184299479,0.110784740838772,0,0.470254459422535,0.45553245435338,0.414340934072311,0.410839165218446,0.399019546680134,0.378249985669936,0.321726341709422,0.31678472233669,0.434482118249805,0.434482118249805,0.420940693431485,0.420940693431485,795,566,284.854915361654,3.14462650297146,388,35207.888621955,48,87,22,0.757901974876129,0.777269942105001,19353,1393.09737760563,32383,3291416,78.1424563901744,24.3433962264151,23.7935341660544,13030,1.8125,331.022370871728,463.126019990984,0.712846347607053
"336","2345b","CRATMO","Crataegus monogyna","Common hawthorn",2,64.0963057208661,182.500041141167,0.00323350515007407,5.07107962745499,0.00648858827309745,0.000662738283974305,0.00347978720324667,0.00569585197103076,0.00261504366127754,0.00115899386091992,0,"N",8,9.10024971299607,0.0895669169483229,79.9122782193083,0,0.1124580586662,0.00686514640293224,0.0245909322704122,0.0110685303658114,0.00983824979191813,0.0372040581172488,0,0.381993918529514,0.37889172453908,0.346056166242892,0.34549174306368,0.392806983318362,0.377222339819513,0.326864731697251,0.323535680920198,0.0702806766997371,0.0702806766997371,0.0702228339014005,0.0702228339014005,131,108,54.7338257932298,2.57479475254139,59,3088.97945624754,21,21,6,0.716400728354117,0.727334252077207,1863,254.338426267374,3206,52446,24.8746576539829,14.2213740458015,13.4142259414226,1343,1,53.5310395394107,115.08980980749,0.830769230769231
"337","234a","FRAXEX","Fraxinus excelsior","European/Common ash",1,0.984274435828802,187.836184848998,0.00462961481479112,103.42910181733,0.0487186936515246,0.00358138419159031,0.0232260519915939,0.0180850055816087,0.0123513906984968,0.0319859584886162,0.0683322816698657,"N",5,23.7191939306635,4.6183717166613,2506.10720530811,0,0.607995277871678,0.211839111279896,0.860714256626593,0.404252184683868,0.224272761761571,0.597837793518454,2.31945560879092,0.287066083277204,0.282177849468765,0.265907898056658,0.264625673727013,0.333803421574229,0.316758053670186,0.276333735705532,0.272104216416175,0.0768735141419907,0.0768735141419907,0.0767978220291008,0.0767978220291008,3103,2397,1206.50330218474,3.64908099342581,1377,106424.211141189,34,349,59,0.723839658003896,0.758047564272836,65490,5317.29458048972,112028,23074146,33.1068450281863,21.105381888495,20.3687272727273,46538,10.2647058823529,1415.66109746586,720.105650041299,0.772727272727273
"338","2350","ACERPS","Acer pseudoplatanus","Sycamore",1,85.7586811959212,132.813321691617,0.00323350515007408,25.14462401821,0.0136316624893012,0.00255197508544511,0.00813109910367122,0.0062810262001783,0.00427600961266517,0.00316141984479915,0,"N",4,10.7378529805143,0.197407636807646,264.597796835131,0,0.124244354938414,0.0240190294267086,0.074891030533295,0.0204636004930434,0.00976340015896714,0.0682705761956322,0,0.337645348960622,0.328238489675878,0.301819861662364,0.299067770916421,0.372849046975882,0.355084528598792,0.305947700141236,0.301318350004094,0.451155067224273,0.451155067224273,0.436005320653885,0.436005320653885,455,345,177.60633425357,3.05883025175734,210,20193.8359529231,38,81,16,0.718508716515026,0.745618378104368,10868,792.211112347717,18716,1417044,71.3363893249607,23.8857142857143,23.395,7848,2.13157894736842,156.79423680838,315.737807816092,0.759911894273128
"339","2351","ACERPS","Acer pseudoplatanus","Sycamore",1,74.7365689339614,161.958009366829,0.0123378550269756,19.64073075688,0.00922797678559908,0.00148944648456259,0.00741592315943026,0.00533255955773236,0.00649118417993435,0.00782130679272315,0,"N",2,13.0609426540407,0.174865609034862,328.268488428981,0,0.115045658252206,0.0358215369403378,0.057360298260984,0.0105349349260321,0.0293081509072393,0.0418406880002686,0,0.298713676240417,0.2916639676194,0.267584418742115,0.265754141649164,0.334253386952125,0.318597315401688,0.274167158135073,0.270348737196974,0.0615767700897789,0.0615767700897789,0.0615378640408709,0.0615378640408709,515,387,193.807139004374,3.02411387214306,247,24630.8000435285,38,75,22,0.727399771827646,0.747393191094506,13527,931.657049016336,22887,2055946,51.0884569704967,26.2660194174757,25.3736141906874,9360,1.97368421052632,205.49969417783,366.151474499437,0.752918287937743
"340","236","ACERPS","Acer pseudoplatanus","Sycamore",1,39.7463044665934,171.856704563741,0.0362098820152118,57.11129695212,0.0425651135190415,0.00561548452412108,0.024100105990295,0.0212331042906228,0.0156886878883281,0.0604125825873466,0.147805636646547,"N",2,21.4709286768549,2.94152776648455,1582.90532290461,20,0.526122057958173,0.128630847572293,0.498446245350831,0.288973499117947,0.209898823693204,0.131367225200166,1.68421112555011,0.241731670637681,0.234630594254433,0.21755625017797,0.215630467847371,0.407546092478223,0.384510760053527,0.332406812699064,0.326389699537948,0.148809479993856,0.148809479993856,0.148260875099738,0.148260875099738,3168,2451,1204.62007808725,3.20069484850923,1451,150281.335872264,48,320,43,0.729085719192394,0.744844338006592,82692,5862.00814341358,142674,43405599,62.4813332185491,26.1022727272727,25.3913507741591,59982,6.66666666666667,1135.97856598842,861.258393310297,0.773918534891064
"341","2366","ACERPS","Acer pseudoplatanus","Sycamore",1,13.5708298203291,123.428169423332,0.00512635889843421,1.268298537905,0.00294135267446044,0.000104572776745241,0.000754527267865203,0.00163472132544457,0.00331646404624251,0.00635046620313088,0,"N",5,8.25926658482954,0.0495345743005747,22.0555136266342,0,0.102737310168626,0.000965462299082095,0.00564648809472706,0.00872431799106444,0.0220357820675259,0.0121625238481752,0,0.158218175908431,0.157797145928841,0.149946996762174,0.149880985819546,0.276354960224381,0.26323998884341,0.228174437584468,0.224814099529038,0.201160443502099,0.201160443502099,0.199806508664748,0.199806508664748,24,18,8.42896825396825,2.76344780184073,8,208.216482259195,11,6,2,0.888888888888889,1,139,34.5625505842176,224,657,7.49826388888889,5.79166666666667,5.33333333333333,85,0.545454545454545,8.94811267722663,28.318298561351,0.782608695652174
"342","240","ACERPS","Acer pseudoplatanus","Sycamore",1,70.1468521496155,182.962277509428,0.000699205898780102,48.9963549846,0.0259914515861572,0.00292190470416442,0.017708492137197,0.0193452742623424,0.00586322011735193,0.0154515744886603,0.00821928507029768,"N",0,22.5900557084279,2.7154323443564,1102.64789249707,0,0.417882503423966,0.0834513632435385,0.339756110975335,0.229951776369784,0.15233573821655,0.192344887728343,1.71759246782284,0.206445693006711,0.201731179258825,0.18630092091308,0.18531809163242,0.391559199139118,0.372481507172405,0.319167599813841,0.314556157029267,0.136585789093011,0.136585789093011,0.13616150164312,0.13616150164312,2203,1606,818.96824323196,3.78544402292868,1142,70266.9359988176,42,261,37,0.715890543275204,0.736098051992962,43252,3808.65793649288,72032,10036851,38.2985237190486,19.6332274171584,18.9110002625361,28780,6.21428571428571,909.654050211063,629.12100636605,0.729336966394187
"343","250a","ACERPS","Acer pseudoplatanus","Sycamore",2,40.9429787206292,108.281805982638,0.00553875236653325,23.10412133772,0.0163125718389223,0.00149401048240699,0.00877167611239286,0.0124672593543659,0.00770700965271102,0.00623582051118045,0.00702942968553275,"N",9,21.5415563156529,1.42295782636699,491.927762471359,0,0.295011672200591,0.0305875051095879,0.192836939044648,0.221120940201018,0.10442795349461,0.099271355014741,0.774713133502381,0.213471026146969,0.211097283383312,0.200533708514808,0.2000455797496,0.354427115599008,0.342905813929351,0.297078345690071,0.294951927242083,0.103442214742091,0.103442214742091,0.103257836434621,0.103257836434621,612,501,262.116062925946,3.11031963874369,249,13671.6103987142,24,122,25,0.6337761648093,0.647514002783414,8904,990.642403511035,15338,1023379,14.1299500192234,14.5490196078431,13.7807726864331,6434,5.08333333333333,251.284497736441,246.774597972525,0.819967266775777
"344","250b","ACERPS","Acer pseudoplatanus","Sycamore",2,40.6762860205843,107.920020146211,0.00131656117720876,26.22315726895,0.297478085093862,0.0102853480719962,0.070241466853763,0.113098204603551,0.0634942842294345,0.0699010121312446,0.0291707698042931,"N",7,21.5225226418257,1.40055661630296,585.622458532608,0,0.341740946734315,0.0173497177254808,0.0849219234035582,0.123735433687607,0.072958945444803,0.15774252014304,0.943848075898471,0.198036769645399,0.195413321918069,0.188718797554642,0.187937459414909,0.35578768426653,0.34052670380577,0.301123435927016,0.297226295249919,0.106111095599662,0.106111095599662,0.105912080217923,0.105912080217923,697,563,280.402770282058,3.13002128253507,310,15639.0036088524,27,117,25,0.685502240342207,0.711342578629661,10290,1223.55665200954,17585,1046259,15.8880053683649,14.7632711621234,13.9563492063492,7295,4.33333333333333,348.55010653815,293.596934890517,0.808908045977011
"345","253","QUERRO","Quercus robur","Pedunculate/English oak",1,140.150026527717,185.019327233101,0.000994428926011745,39.57179544615,0.0655683697457174,0.00244899322803298,0.00593712185700337,0.00966367781705652,0.00734097662974018,0.0292230841144903,0.054122128796271,"N",8,15.602017324978,3.01055721021219,706.709166301488,0,0.571719604375167,0.0478241647573266,0.198364101722069,0.148147875302844,0.0912671362529151,0.514337575336093,2.01061635684095,0.316517127184318,0.308748558397032,0.292577039555425,0.290590475339948,0.388426815245357,0.367256649015424,0.316659783065388,0.311511134027236,0.238549868281358,0.238549868281358,0.236293808983712,0.236293808983712,1240,820,427.815369803587,2.7361475232218,770,54631.748471087,39,129,28,0.738603898800477,0.766355262113389,29294,1954.6395594516,48129,5876441,67.2378017689906,23.6241935483871,23.3635922330097,18835,3.30769230769231,534.074037932545,1409.1761503988,0.66182405165456
"346","254","ACERPS","Acer pseudoplatanus","Sycamore",1,39.208988403587,121.05171248154,0.00181352940116475,72.4009785173851,0.174578985626055,0.0031650555910047,0.0112755381280161,0.0369318528891176,0.0214989372049406,0.0465420126613401,0.229519369175474,"N",6,20.0220450804708,4.95979550422889,1466.93828134264,0,0.561230616483512,0.0994098536818264,0.525463567186496,0.526122617421489,0.251558479136831,0.644801199580384,2.91243978722186,0.264635667671008,0.260743589386877,0.243964047725402,0.24303724091584,0.373000613574336,0.355470287937473,0.30809133036088,0.303895723758056,0.0407163408572984,0.0407163408572984,0.0407050917262896,0.0407050917262896,2132,1665,862.319579485978,3.30252765263751,975,77044.9415218635,35,283,61,0.683090728516079,0.713618617359516,44603,3601.02687352981,76527,12663099,31.7521593145106,20.9207317073171,20.1545957334738,31924,8.08571428571429,1006.61567831823,626.761019246311,0.781323322383857
"347","255a","ACERPS","Acer pseudoplatanus","Sycamore",5,85.3955009485997,126.867559705541,0.0262130162747865,11.74359284849,0.0287720929605987,0.00105639042160366,0.00405476341451387,0.00557185023113836,0.00594788186028338,0.0277310188238786,0.0357134873643947,"N",4,12.5589923621813,0.410722389944024,196.397392728622,0,0.214089241485453,0.0156962125804976,0.0705630544258568,0.0275040158461213,0.0306987924494441,0.181487667278594,0.0847726473635101,0.242893174348219,0.238526443758765,0.223407243708828,0.22255311843237,0.321397056256164,0.307080409617151,0.265683722212017,0.262120113586868,0.135572231183639,0.135572231183639,0.135157313582328,0.135157313582328,286,205,103.59953422177,2.66450672461687,123,9033.49222511593,35,38,11,0.772012016992917,0.814843415424511,4967,467.025293204141,8202,318889,57.6169617096191,17.3671328671329,16.7046843177189,3235,1.08571428571429,116.619253530558,245.622442896078,0.719298245614035
"348","255b","ACERPS","Acer pseudoplatanus","Sycamore",5,86.1070872271119,126.829075665014,0.00357304725222976,12.44043199218,0.00927361849549571,0.00136415162840494,0.00364776717727065,0.00465628240233935,0.00539279542925171,0.00390303064621633,0,"N",8,18.3732832439673,0.360055075890996,257.532366940642,0,0.159587440559248,0.0209160652830719,0.0895188226167993,0.0339233043852447,0.0174367271991115,0.198260156406768,0,0.245886220351606,0.240408081051546,0.225007769716161,0.223629439545934,0.329835576648235,0.316213946716368,0.272138115526374,0.269104691500809,0.135478156586583,0.135478156586583,0.135064101601521,0.135064101601521,419,305,159.06289687555,2.6955531855119,209,23505.285682213,52,39,13,0.722196748756651,0.726720991984357,11974,726.719892670827,20447,1524135,150.334675696766,28.5775656324582,28.2417127071823,8473,0.75,130.150633977672,347.693867335769,0.729665071770335
"349","255c","ACERPS","Acer pseudoplatanus","Sycamore",5,86.1953963684181,127.222846727699,0.0106228265750903,42.225484623245,0.079681588560693,0.00348975196679443,0.0133255846807807,0.0215781716040047,0.0234168890885779,0.0225493803387498,0.0241416954940609,"N",2,25.7834576515873,3.33459135111277,1011.41220681095,0,0.442329081468226,0.0727606384770966,0.315766056937872,0.371918787499874,0.238060649897162,0.50747343310757,1.8286117851932,0.259885188691842,0.256980219381114,0.243491268635822,0.242806227798845,0.355587297214682,0.340649309312973,0.294177673231785,0.29073348121411,0.00758115266282618,0.00758115266282618,0.00758108004333137,0.00758108004333137,1673,1232,646.292939129462,5.26470009092051,854,43122.8700081327,32,248,40,0.68108997541082,0.699456620330841,29044,2764.81570758595,48159,3828234,25.2717635924312,17.3604303646145,16.5779690189329,19115,7.75,713.802726022215,522.345192125727,0.736842105263158
"350","255d","ACERPS","Acer pseudoplatanus","Sycamore",5,85.6894057833325,127.882957500026,0.0142552134712571,32.42478097588,0.0603916844901312,0.0029149140599282,0.0185949370060854,0.0137165968476328,0.0071615469994356,0.0498772199135352,0.0896054299103281,"N",2,25.9926656016939,2.38351586004414,813.466300638935,0,0.376342109386734,0.0522376680911597,0.292390511394315,0.336819097793054,0.131952205175804,0.361914078425303,1.2082022991645,0.237194347121208,0.233718100640307,0.219659084236949,0.218832837499986,0.360813383079581,0.347210379710155,0.299934474189022,0.296851298809453,0.120248457749235,0.120248457749235,0.119958874590475,0.119958874590475,1346,1021,532.438077278298,2.8102136035199,677,42724.1069222543,31,181,25,0.680158854006633,0.706032240478765,25844,2220.1629172782,43537,5426363,27.6833874624941,19.2005943536404,18.3933248838192,17693,5.83870967741935,590.689428217231,512.406223653619,0.75910780669145
"351","255e","ACERPS","Acer pseudoplatanus","Sycamore",5,85.3951275319477,127.47985484355,0.0475615390835915,53.133627010885,0.0571858568373529,0.00428683030595341,0.0123791995721415,0.0189129835544949,0.0106714173572365,0.0245251040745274,0.0341705830148959,"N",8,22.8820105675645,1.81545506173351,854.965293959891,0,0.405527291293289,0.0660243235920703,0.290190679489177,0.263481171606229,0.132719672591056,0.301225622590434,0.761813591864548,0.328805672754387,0.321523085896852,0.300043836641023,0.298269920714233,0.389719627295018,0.369698593344874,0.320228242038733,0.315278579465378,0.110535465072569,0.110535465072569,0.11031051384789,0.11031051384789,1372,1054,536.698383800284,4.01071942272151,653,41613.8586480394,31,194,31,0.694123413733949,0.704372893116655,26620,2359.98892735674,45275,5241111,29.6952715280198,19.402332361516,18.6624072547403,18655,6.25806451612903,619.863359319174,467.252566807142,0.768781911013859
"352","260","QUERRO","Quercus robur","Pedunculate/English oak",1,26.527458971947,182.630782037992,0.023569283211653,117.61812273729,0.582768917420199,0.00596213207011974,0.0315026710835645,0.0370651124491011,0.0281830358247687,0.121249994131646,0.388495400424614,"N",1,19.5119604876689,10.1563169810956,3568.70087450985,23,0.866612974900994,0.276913210300415,0.99250812134445,0.610925066511894,0.428697113465678,1.31582721577623,6.53144625369693,0.350723677873519,0.344544795959906,0.320502348981842,0.318944530465075,0.398966542610698,0.376159496732476,0.323061630239438,0.317096687910696,0.210845053176011,0.210845053176011,0.209286313446303,0.209286313446303,6478,4803,2463.64617230114,3.9588544264545,3241,323003.941431654,66,622,113,0.716552135036495,0.73693665176204,177731,11249.4415286472,301729,113105323,101.346872774606,27.4360913862303,26.7466536654552,123998,9.42424242424242,3006.11079297525,2341.63167468732,0.74154701250579
"353","262","ACERPS","Acer pseudoplatanus","Sycamore",1,45.51362137172,194.977870167188,0.00447710223743489,60.919289303985,0.0802576406885282,0.00320680085998985,0.0214053194816728,0.0256159453745144,0.034263485832422,0.0596136560046815,0.0546985765221883,"N",9,23.6402007995514,4.49367745119037,1716.01516969401,0,0.608539428459501,0.12737088942666,0.553659372419427,0.528987649997927,0.37106278441576,0.448958732133834,2.46363802279676,0.197951374690132,0.193202121696505,0.181512003698156,0.180414927021988,0.346239899440452,0.329847707070039,0.286321035383335,0.282241434904123,0.120507227410909,0.120507227410909,0.120215771621462,0.120215771621462,2400,1925,944.254037069893,5.77337935284296,1031,73826.3422726701,34,244,33,0.717463141490611,0.746116461572716,43956,4422.72027576153,75937,9038195,40.7991083333333,18.315,17.5576878612717,31981,7.17647058823529,990.478233507338,599.312454561309,0.802417674030846
"354","264a","ACERPS","Acer pseudoplatanus","Sycamore",6,6.65771548648585,119.462198246537,0.0161369142031555,8.5925549694875,0.0252298324299716,0.000435395155375834,0.00539525416442046,0.00359209326912958,0.00318063897222921,0.0201202503604687,0.0149178448885932,"N",1,17.5987910902917,0.333385024385037,157.254557514979,0,0.168152701193129,0.0108420328147661,0.0615286443761892,0.0384295454947499,0.0226099673646987,0.199974834334633,0,0.259519144909754,0.245548737589276,0.23477514075667,0.230185608347175,0.326270794755389,0.309533016636847,0.270677469323614,0.26636439302061,0.0689883317391447,0.0689883317391447,0.068933621031846,0.068933621031846,174,149,68.4593991525905,2.01030513505416,66,8258.62517023258,32,32,6,0.721087567031833,0.746363591245395,4153,389.195744055641,7512,228400,56.0457458052583,23.867816091954,23.2569659442724,3359,1,62.578728749853,179.62184374008,0.861271676300578
"355","264b","ACERPS","Acer pseudoplatanus","Sycamore",6,6.48655609737229,120.634933592751,0.00466785699104942,20.3525132116565,0.00556676646617126,0.00117183806193607,0.00419799591467698,0.00341728209583337,0.00290301551442582,0.00208569963190264,0,"N",3,11.4900016279079,0.17902810777203,162.120347381178,0,0.129434365178376,0.012680263868148,0.057663800553772,0.0194681766217542,0.0207429944778094,0.0684728722505469,0,0.346872678775164,0.340551603066977,0.319168781030448,0.317326454606276,0.344790587029672,0.329422306591134,0.287806626090989,0.283930063075684,0.352620930697416,0.352620930697416,0.34535865768668,0.34535865768668,231,181,86.2074782317736,2.28075500292108,108,7872.71997195275,28,37,8,0.721957486008695,0.723400589654829,4407,434.291119062336,7595,285734,27.5437116995559,19.0779220779221,18.4344660194175,3188,1.32142857142857,95.7754389153588,193.658590522086,0.78695652173913
"356","264c","ACERPS","Acer pseudoplatanus","Sycamore",6,7.14957345293885,119.647764418108,0.0058111100488633,3.95747294623149,0.00133204104040879,0.00048022714927381,0.00182592661752948,0.00123472054048802,0.000811186197385032,0,0,"N",4,7.8540274257761,0.0290763069916723,35.2725385689339,0,0.0846107376407826,0.00270444250730367,0.00510882795884322,0.0106015228773446,0.0106615136481809,0,0,0.276290162164529,0.274963153816302,0.262570328404376,0.262351531691789,0.331435240185745,0.319801703160925,0.281181484045298,0.279045672939939,0.216173291139887,0.216173291139887,0.214493558936678,0.214493558936678,45,37,17.7729908979909,3.24594713874475,21,635.363981272608,14,10,3,0.74285902113882,0.786307553926285,413,82.0510364489016,685,4195,13.3906172839506,9.17777777777778,8.35365853658537,272,0.714285714285714,16.0531404338855,53.8475256966216,0.840909090909091
"357","264d","ACERPS","Acer pseudoplatanus","Sycamore",6,6.8265081367686,120.107874000927,0.0100667991161265,8.74167044369,0.00730851102026489,0.000448590845890342,0.00175944777218807,0.00206865462904077,0.00727649131711884,0.0149859666940362,0,"N",0,11.6565963092636,0.105776197800886,67.7752683809004,0,0.126091828113718,0.00565381347822545,0.0189733357736902,0.00682297947547438,0.0211186277931775,0.053207441280318,0,0.300850983737512,0.299548295575134,0.284450564230361,0.284272679678428,0.374556153970881,0.365302506520702,0.318479810562038,0.316797072503976,0.134976967181173,0.134976967181173,0.134567487720813,0.134567487720813,91,71,33.0028983873024,2.23567993531728,39,2110.85195505073,21,15,7,0.794162058573382,0.841177358759966,1177,174.436727278364,1993,27133,24.2154329187296,12.9340659340659,12.3024691358025,816,0.714285714285714,34.726722741861,95.2900505447277,0.788888888888889
"358","264e","ACERPS","Acer pseudoplatanus","Sycamore",6,6.5247883126356,119.736592108331,0.00559364719024081,15.3969341693547,0.00666999916708308,0.00123252935197469,0.0069669059017526,0.00396134414992153,0.00172556435809139,0.0051979567074679,0.00482922537035408,"N",4,11.9586485461412,0.272910276634895,161.235371802958,0,0.187537373647215,0.0118025615376038,0.0626351786050761,0.0341143928116218,0.0182964110869967,0.146061732593596,0,0.350135520141386,0.346230870474377,0.329175376255192,0.328214716046733,0.341555177375398,0.329807715328599,0.288666737523392,0.286083710539156,0.28037712379576,0.28037712379576,0.276718065778379,0.276718065778379,219,164,85.8060840904881,2.93078228712988,110,5081.07533158312,21,41,8,0.74466810404535,0.808241727011655,3146,377.145412087628,5201,126935,19.1176997977523,14.365296803653,13.579634464752,2055,1.95238095238095,99.7629008419254,158.614159058421,0.752293577981651
"359","264f","ACERPS","Acer pseudoplatanus","Sycamore",6,6.41079604866725,120.059948722958,0.00757261146794449,41.6913018709685,0.106369377381107,0.0051265079239765,0.0133122395077078,0.0216449434975647,0.0333681886583286,0.0880439444601819,0.0423660363191623,"N",4,17.7766278454787,1.69381031917684,813.150032635314,0,0.3126543764609,0.0602294106629308,0.318977836489709,0.183966609500261,0.146218790997979,0.287614619397699,0.696803052128266,0.307536200846536,0.299514046669243,0.278121809641794,0.276057146087692,0.366489562364548,0.346091338236127,0.301079749264679,0.295963288180517,0.134117418438092,0.134117418438092,0.133715707456724,0.133715707456724,1000,795,395.743456377839,3.00873685414105,434,23941.8907049188,32,189,43,0.685549760190337,0.712435061632847,16247,1777.49137958393,27769,1836207,18.183991,16.247,15.4701949860724,11522,5.90625,460.960514860578,350.18287592992,0.795795795795796
"360","267","FRAXEX","Fraxinus excelsior","European/Common ash",1,68.651619468088,197.421425667843,0.00236877840059199,38.510586670555,0.0568937606420951,0.00287544368662192,0.0215115078005784,0.0138343943739275,0.0212277696913317,0.0540383940120247,0.0988533107130712,"N",1,22.3574998463882,1.93134555778139,1170.8638761397,0,0.367635788234711,0.0950246070688165,0.460240170907793,0.162472763792387,0.0526668012985085,0.0878858554896264,1.07305535922426,0.309507084087487,0.3007889806575,0.27898834254208,0.276641007142454,0.40534271878829,0.381506091655524,0.329048370751959,0.322863964361307,0.170091547049649,0.170091547049649,0.169272575735513,0.169272575735513,2124,1568,817.686940427348,3.02510592983541,1023,79647.7805180127,34,311,44,0.687569075635761,0.706302410137313,44932,3460.82396777382,75681,16402818,25.9968683612273,21.1544256120527,20.4986457204767,30749,9.14705882352941,890.937227179274,661.09115783012,0.738577484691474
"361","269","ACERPS","Acer pseudoplatanus","Sycamore",1,25.0198527378368,120.178576997577,0.00113529242439509,57.2313551933,0.0274752413799932,0.00340279819872048,0.0191224194874966,0.014520190147642,0.0072460866898445,0.0106525137164626,0.0220963526737484,"N",2,21.3985406606673,2.593974050507,1090.90252475434,0,0.367909145769332,0.0780560403109606,0.40094567936548,0.392984442687295,0.23143789580041,0.272235119281843,1.21831487306101,0.218633714271986,0.21442956426866,0.201927278293187,0.20084923160553,0.359373329525831,0.342195262740004,0.29714537978896,0.292903194154691,0.0356484593871469,0.0356484593871469,0.035640909447993,0.035640909447993,1408,1152,595.366383934487,3.92250588490072,602,35356.401624169,27,263,70,0.65312765572711,0.672910326845406,22299,2337.18592017715,38509,4856923,17.7824964286867,15.8373579545455,15.042578125,16210,9.74074074074074,584.208729568495,430.651552938623,0.818763326226013
